vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,airport_fee,total_amount,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
1,1/14/2015 21:12:57,1/14/2015 21:20:00,1,2.1,5,N,3,0.01,0,0,0,0,0.3,,0.31,223,146,2015,1
1,1/20/2015 17:18:47,1/20/2015 17:19:16,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,237,237,2015,1
1,1/3/2015 18:15:57,1/3/2015 18:16:27,1,0,5,N,2,0.01,0,0,0,0,0,,0.31,161,161,2015,1
1,1/4/2015 18:35:53,1/4/2015 18:36:34,4,0,5,N,3,0.01,0,0,0,0,0,,0.31,142,142,2015,1
1,1/19/2015 22:38:00,1/19/2015 22:57:05,1,7.1,5,N,2,0.01,0,0,0,0,0.3,,0.31,164,265,2015,1
1,1/9/2015 17:29:08,1/9/2015 17:29:08,2,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,167,264,2015,1
1,1/23/2015 6:37:07,1/23/2015 6:37:32,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,168,168,2015,1
1,1/14/2015 22:21:08,1/14/2015 22:31:10,1,1.3,5,N,2,0.01,0,0,0,0,0.3,,0.31,234,249,2015,1
1,1/1/2015 2:08:28,1/1/2015 2:11:34,1,0,5,N,2,0.01,0,0,0,0,0,,0.31,265,265,2015,1
2,1/2/2015 16:00:39,1/2/2015 16:01:39,1,1.28,5,N,2,0.01,0,0,0,0,0.3,,0.31,65,65,2015,1
1,1/13/2015 16:22:59,1/13/2015 16:27:10,1,0.4,5,N,2,0.01,0,0,0,0,0.3,,0.31,142,142,2015,1
1,1/5/2015 6:00:41,1/5/2015 6:00:57,1,0,5,N,4,0.01,0,0,0,0,0.3,,0.31,246,246,2015,1
2,1/9/2015 21:53:57,1/9/2015 21:54:52,1,9.71,5,N,2,0.01,0,0,0,0,0.3,,0.31,65,65,2015,1
1,1/28/2015 22:05:27,1/28/2015 22:06:04,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,236,236,2015,1
1,1/26/2015 7:43:12,1/26/2015 7:55:14,2,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,239,238,2015,1
1,1/15/2015 8:48:41,1/15/2015 8:48:58,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,234,234,2015,1
1,1/3/2015 22:07:00,1/3/2015 22:09:01,1,0.2,5,N,3,0.01,0,0,0,0,0,,0.31,138,138,2015,1
1,1/2/2015 18:02:07,1/2/2015 18:02:45,1,0.1,5,N,4,0.01,0,0,0,0,0,,0.31,264,264,2015,1
1,1/21/2015 18:44:03,1/21/2015 18:44:10,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,164,164,2015,1
1,1/23/2015 3:59:28,1/23/2015 4:24:24,1,5.9,5,N,3,0.01,0,0,0,0,0.3,,0.31,264,264,2015,1
1,1/26/2015 10:01:14,1/26/2015 10:02:34,1,0.4,5,N,2,0.01,0,0,0,0,0.3,,0.31,132,132,2015,1
1,1/9/2015 22:01:58,1/9/2015 22:02:43,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,238,238,2015,1
1,1/1/2015 4:14:37,1/1/2015 4:16:26,1,0.1,5,N,2,0.01,0,0,0,0,0,,0.31,37,37,2015,1
1,1/16/2015 14:12:07,1/16/2015 14:12:24,0,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,125,125,2015,1
1,1/29/2015 11:28:00,1/29/2015 11:35:25,1,0.2,5,N,2,0.01,0,0,0,0,0.3,,0.31,265,265,2015,1
1,1/14/2015 14:34:34,1/14/2015 14:35:01,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,161,161,2015,1
1,1/10/2015 18:01:38,1/10/2015 18:05:16,1,0.2,5,N,2,0.01,0,0,0,0,0.3,,0.31,265,265,2015,1
1,1/3/2015 3:27:06,1/3/2015 3:28:23,2,0.1,5,N,3,0.01,0,0,0,0,0,,0.31,100,48,2015,1
1,1/10/2015 12:00:29,1/10/2015 12:07:09,3,2,5,N,2,0.01,0,0,0,0,0.3,,0.31,168,119,2015,1
1,1/9/2015 13:54:43,1/9/2015 14:13:57,2,7.9,5,N,2,0.01,0,0,0,0,0.3,,0.31,223,235,2015,1
1,1/1/2015 4:16:56,1/1/2015 4:17:48,1,0,5,N,2,0.01,0,0,0,0,0,,0.31,262,262,2015,1
1,1/1/2015 4:44:56,1/1/2015 4:46:47,1,0.4,5,N,2,0.01,0,0,0,0,0,,0.31,234,186,2015,1
1,1/15/2015 18:15:45,1/15/2015 18:17:34,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,163,163,2015,1
1,1/29/2015 1:06:45,1/29/2015 1:09:25,1,0.5,5,N,3,0.01,0,0,0,0,0.3,,0.31,230,163,2015,1
1,1/14/2015 16:51:46,1/14/2015 16:57:04,1,1.5,5,N,2,0.01,0,0,0,0,0.3,,0.31,239,151,2015,1
1,1/6/2015 13:47:36,1/6/2015 13:48:41,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,92,92,2015,1
1,1/17/2015 14:02:10,1/17/2015 14:02:45,1,0.1,5,N,4,0.01,0,0,0,0,0.3,,0.31,186,100,2015,1
1,1/12/2015 11:53:04,1/12/2015 11:54:10,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,264,114,2015,1
1,1/26/2015 5:59:40,1/26/2015 6:00:01,1,0,5,N,4,0.01,0,0,0,0,0.3,,0.31,246,246,2015,1
2,1/5/2015 17:29:38,1/5/2015 17:30:43,1,9.94,5,N,2,0.01,0,0,0,0,0.3,,0.31,254,254,2015,1
1,1/31/2015 4:45:53,1/31/2015 4:46:40,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,230,230,2015,1
1,1/30/2015 14:17:53,1/30/2015 14:30:33,1,4.1,5,N,2,0.01,0,0,0,0,0.3,,0.31,68,265,2015,1
1,1/30/2015 18:32:48,1/30/2015 18:34:29,0,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,170,170,2015,1
1,1/12/2015 10:13:41,1/12/2015 10:37:29,1,3.6,5,N,2,0.01,0,0,0,0,0.3,,0.31,226,161,2015,1
1,1/13/2015 0:55:32,1/13/2015 0:56:05,0,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,132,132,2015,1
1,1/19/2015 5:23:31,1/19/2015 5:23:41,1,0.1,5,N,3,0.01,0,0,0,0,0.3,,0.31,132,132,2015,1
1,1/26/2015 5:31:07,1/26/2015 5:31:46,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,134,134,2015,1
1,1/9/2015 22:53:41,1/9/2015 22:55:13,1,0.1,5,N,3,0.01,0,0,0,0,0.3,,0.31,158,158,2015,1
2,1/10/2015 5:55:36,1/10/2015 5:55:41,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,264,264,2015,1
1,1/7/2015 16:15:23,1/7/2015 16:21:36,1,0.6,5,N,2,0.01,0,0,0,0,0.3,,0.31,209,231,2015,1
1,1/30/2015 15:50:03,1/30/2015 15:50:11,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,145,145,2015,1
1,1/6/2015 1:18:50,1/6/2015 1:18:58,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,65,65,2015,1
1,1/11/2015 2:52:14,1/11/2015 3:08:42,3,4.7,5,N,2,0.01,0,0,0,0,0.3,,0.31,158,265,2015,1
1,1/24/2015 0:02:35,1/24/2015 0:03:24,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,265,265,2015,1
1,1/12/2015 18:14:57,1/12/2015 18:14:57,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,163,264,2015,1
1,1/18/2015 9:16:53,1/18/2015 9:18:12,1,0,5,N,4,0.01,0,0,0,0,0.3,,0.31,28,28,2015,1
2,1/12/2015 9:02:36,1/12/2015 9:27:49,1,2.3,5,N,2,0.01,0,0,0,0,0.3,,0.31,89,61,2015,1
1,1/1/2015 18:16:40,1/1/2015 18:17:19,0,0,5,N,2,0.01,0,0,0,0,0,,0.31,138,138,2015,1
1,1/7/2015 7:45:39,1/7/2015 7:49:29,1,0.2,5,N,2,0.01,0,0,0,0,0.3,,0.31,75,43,2015,1
1,1/11/2015 4:07:30,1/11/2015 4:07:41,1,0.1,5,N,2,0.01,0,0,0,0,0.3,,0.31,154,154,2015,1
1,1/24/2015 23:27:17,1/24/2015 23:27:26,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,79,79,2015,1
1,1/23/2015 10:24:10,1/23/2015 10:24:40,1,0,5,N,4,0.01,0,0,0,0,0.3,,0.31,265,265,2015,1
2,1/11/2015 15:20:25,1/11/2015 15:29:09,4,2.24,5,N,2,0.01,0,0,0,0,0.3,,0.31,191,101,2015,1
1,1/24/2015 0:56:53,1/24/2015 0:57:19,2,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,48,48,2015,1
1,1/30/2015 4:07:14,1/30/2015 4:40:33,1,6.7,5,N,2,0.01,0,0,0,0,0.3,,0.31,48,40,2015,1
1,1/23/2015 23:27:04,1/23/2015 23:29:37,1,0.2,5,N,2,0.01,0,0,0,0,0.3,,0.31,48,50,2015,1
1,1/13/2015 15:53:43,1/13/2015 15:54:01,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,161,161,2015,1
1,1/24/2015 0:52:47,1/24/2015 0:52:49,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,164,164,2015,1
1,1/17/2015 4:00:47,1/17/2015 4:20:29,2,3.5,5,N,3,0.01,0,0,0,0,0.3,,0.31,256,37,2015,1
1,1/24/2015 13:45:55,1/24/2015 13:46:33,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,230,230,2015,1
1,1/12/2015 11:52:09,1/12/2015 11:52:48,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,114,114,2015,1
1,1/17/2015 1:01:56,1/17/2015 1:03:55,1,0.2,5,N,4,0.01,0,0,0,0,0.3,,0.31,164,164,2015,1
1,1/24/2015 20:32:18,1/24/2015 20:33:11,0,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,161,161,2015,1
2,1/6/2015 3:07:18,1/6/2015 3:11:56,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,171,171,2015,1
1,1/11/2015 13:19:34,1/11/2015 13:23:55,1,0.9,5,N,2,0.01,0,0,0,0,0.3,,0.31,238,238,2015,1
1,1/12/2015 19:37:43,1/12/2015 19:39:03,1,0.2,5,N,2,0.01,0,0,0,0,0.3,,0.31,43,142,2015,1
1,1/7/2015 2:08:53,1/7/2015 2:09:57,1,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,265,265,2015,1
1,1/30/2015 17:31:46,1/30/2015 17:32:21,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,168,168,2015,1
1,1/31/2015 16:56:37,1/31/2015 16:56:49,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,142,142,2015,1
1,1/19/2015 4:04:39,1/19/2015 4:06:22,1,0,5,N,2,0.01,0,0,0,0,0.3,,0.31,246,50,2015,1
1,1/31/2015 0:23:15,1/31/2015 0:28:57,1,0.5,5,N,2,0.01,0,0,0,0,0.3,,0.31,255,255,2015,1
1,1/30/2015 17:54:36,1/30/2015 17:54:53,3,0,5,N,3,0.01,0,0,0,0,0.3,,0.31,265,265,2015,1
1,1/26/2015 8:51:45,1/26/2015 9:34:16,1,7.5,2,N,2,0.01,0,0.5,0,0,0.3,,0.81,48,138,2015,1
1,1/19/2015 20:30:39,1/19/2015 20:57:46,1,14.5,5,N,3,0.01,0,0,0,9.75,0.3,,10.06,231,265,2015,1
1,1/18/2015 4:23:55,1/18/2015 4:50:41,1,12.3,5,N,2,0.01,0,0,0,9.75,0.3,,10.06,100,265,2015,1
1,1/23/2015 9:55:28,1/23/2015 10:21:10,1,14.7,5,N,3,0.01,0,0,0,9.75,0.3,,10.06,141,265,2015,1
1,1/5/2015 13:44:16,1/5/2015 14:03:58,2,5.7,5,N,2,0.01,0,0,0,9.75,0.3,,10.06,48,265,2015,1
1,1/27/2015 16:09:36,1/27/2015 16:15:08,1,0,5,N,4,0.01,0,0,0,5.33,0.3,,5.64,155,154,2015,1
1,1/20/2015 8:59:34,1/20/2015 9:56:09,1,8.9,5,N,2,0.01,0,0,0,5.33,0.3,,5.64,95,161,2015,1
1,1/8/2015 16:52:24,1/8/2015 17:08:26,1,3.7,5,N,2,0.01,0,0,0,5.33,0.3,,5.64,226,161,2015,1
1,1/5/2015 8:53:36,1/5/2015 9:28:15,1,8.7,5,N,3,0.01,0,0,0,5.33,0.3,,5.64,95,161,2015,1
1,1/11/2015 23:32:59,1/11/2015 23:33:49,1,0,5,N,3,0.01,0,0,0,5.33,0.3,,5.64,41,41,2015,1
1,1/3/2015 2:52:50,1/3/2015 2:53:10,1,0,5,N,1,0.01,0,0,19.69,0,0,,20,186,186,2015,1
1,1/1/2015 8:37:04,1/1/2015 8:52:27,2,6.9,5,N,1,0.01,0,0,0,21.75,0,,22.06,158,265,2015,1
1,1/19/2015 6:29:54,1/19/2015 6:48:06,2,6.8,5,N,3,0.01,0,0,0,11.75,0.3,,12.06,158,265,2015,1
1,1/21/2015 12:44:54,1/21/2015 13:21:21,1,22.8,5,N,1,0.01,0,0,15,15.08,0.3,,30.39,130,265,2015,1
1,1/28/2015 8:52:07,1/28/2015 8:52:33,1,0,5,N,1,0.01,0,0,17,0,0.3,,17.31,158,158,2015,1
1,1/1/2015 11:05:00,1/1/2015 11:06:43,1,0,5,N,4,0.01,0,0,0,15.08,0,,15.39,265,265,2015,1
1,1/15/2015 0:03:24,1/15/2015 0:05:38,3,0,5,N,2,0.01,0,0,0,144,0.3,,144.31,265,265,2015,1
1,1/4/2015 12:55:09,1/4/2015 12:55:31,1,0,5,N,2,0.05,0,0,0,0,0,,0.35,1,1,2015,1
1,1/16/2015 10:00:40,1/16/2015 10:01:29,1,0.8,5,N,2,0.05,0,0,0,0,0.3,,0.35,163,48,2015,1
2,1/29/2015 10:30:00,1/29/2015 10:32:54,1,0,5,N,1,128,0,0,25.66,0,0.3,,153.96,265,265,2015,1
1,1/29/2015 1:10:10,1/29/2015 1:35:51,1,20,5,N,1,128,0,0,0,0,0.3,,128.3,50,265,2015,1
2,1/12/2015 11:51:12,1/12/2015 11:52:40,2,0,5,N,1,128,0,0,28.47,14.33,0.3,,171.1,265,265,2015,1
2,1/3/2015 10:44:11,1/3/2015 11:25:44,1,18.82,1,N,2,54.5,0,0.5,0,0,0.3,,55.3,132,106,2015,1
1,1/10/2015 19:25:27,1/10/2015 19:54:14,1,20.8,1,N,1,54.5,0,0.5,0,0,0.3,,55.3,132,14,2015,1
2,1/20/2015 12:24:22,1/20/2015 13:13:34,5,17.51,1,N,2,54.5,0,0.5,0,0,0.3,,55.3,140,9,2015,1
1,1/22/2015 14:08:24,1/22/2015 14:51:02,2,18.8,1,N,2,54.5,0,0.5,0,0,0.3,,55.3,106,39,2015,1
2,1/6/2015 15:29:01,1/6/2015 16:37:02,1,16.39,1,N,2,54.5,0,0.5,0,0,0.3,,55.3,75,178,2015,1
1,1/12/2015 15:49:23,1/12/2015 16:34:38,2,19.9,1,N,2,54.5,0,0.5,0,0,0.3,,55.3,132,67,2015,1
2,1/18/2015 15:27:33,1/18/2015 16:41:35,5,12.35,1,N,2,54.5,0,0.5,0,0,0.3,,55.3,132,138,2015,1
2,1/29/2015 2:27:12,1/29/2015 3:18:19,1,18.38,1,N,1,54.5,0.5,0.5,11,0,0.3,,66.8,79,16,2015,1
2,1/8/2015 21:49:19,1/8/2015 22:20:30,2,20.29,1,N,1,54.5,0.5,0.5,11,0,0.3,,66.8,132,67,2015,1
1,1/30/2015 15:36:14,1/30/2015 16:43:31,1,16.8,1,N,1,54.5,0,0.5,11.06,0,0.3,,66.36,65,220,2015,1
1,1/18/2015 16:48:05,1/18/2015 17:46:20,1,16.4,1,N,1,54.5,0,0.5,11.06,0,0.3,,66.36,132,157,2015,1
1,1/6/2015 21:56:16,1/6/2015 22:31:15,1,19.5,1,N,1,54.5,0.5,0.5,15.25,5.33,0.3,,76.38,231,175,2015,1
2,1/7/2015 21:28:59,1/7/2015 21:57:15,1,20.73,1,N,1,54.5,0.5,0.5,10,0,0.3,,65.8,132,54,2015,1
2,1/17/2015 0:01:10,1/17/2015 0:31:28,5,20.31,1,N,1,54.5,0.5,0.5,12.07,5.33,0.3,,73.2,231,155,2015,1
2,1/12/2015 10:39:43,1/12/2015 11:03:49,2,13.6,3,N,1,54.5,0,0,13.25,11.75,0.3,,79.8,249,1,2015,1
1,1/3/2015 0:33:41,1/3/2015 0:58:59,1,20.7,1,N,1,54.5,0.5,0.5,5,0,0,,60.8,132,54,2015,1
2,1/13/2015 18:55:50,1/13/2015 19:31:15,1,20.38,1,N,1,54.5,1,0.5,11.1,0,0.3,,67.4,132,14,2015,1
2,1/9/2015 17:26:52,1/9/2015 18:05:52,4,19.36,1,N,1,54.5,1,0.5,11.1,0,0.3,,67.4,132,22,2015,1
2,1/28/2015 17:55:39,1/28/2015 18:47:07,1,18.98,1,N,1,54.5,1,0.5,11.1,0,0.3,,67.4,10,97,2015,1
2,1/20/2015 1:51:12,1/20/2015 2:24:37,1,20.24,1,N,2,54.5,0.5,0.5,0,0,0.3,,55.8,132,26,2015,1
2,1/12/2015 21:43:06,1/12/2015 22:13:49,1,20.25,1,N,2,54.5,0.5,0.5,0,0,0.3,,55.8,140,150,2015,1
1,1/30/2015 1:14:34,1/30/2015 1:55:09,1,19,1,N,2,54.5,0.5,0.5,0,0,0.3,,55.8,234,55,2015,1
1,1/29/2015 22:05:15,1/29/2015 22:34:00,1,20.4,1,N,1,54.5,0.5,0.5,11.16,0,0.3,,66.96,132,14,2015,1
2,1/30/2015 23:19:11,1/30/2015 23:55:57,3,20.44,1,N,1,54.5,0.5,0.5,11.16,0,0.3,,66.96,261,46,2015,1
2,1/22/2015 7:48:31,1/22/2015 8:53:26,5,16.63,1,N,1,54.5,0,0.5,7,0,0.3,,62.3,132,255,2015,1
2,1/2/2015 6:29:32,1/2/2015 7:06:01,1,19.39,1,N,1,54.5,0,0.5,35,0,0.3,,90.3,132,265,2015,1
2,1/20/2015 19:08:01,1/20/2015 19:41:44,1,19.98,1,N,1,54.5,1,0.5,11.26,0,0.3,,67.56,132,106,2015,1
2,1/22/2015 17:28:23,1/22/2015 18:16:29,1,19.33,1,N,1,54.5,1,0.5,0,0,0.3,,56.3,132,106,2015,1
1,1/22/2015 17:08:07,1/22/2015 18:01:05,1,18.6,1,N,2,54.5,1,0.5,0,0,0.3,,56.3,132,97,2015,1
2,1/20/2015 18:14:42,1/20/2015 19:17:22,1,17.62,1,N,2,54.5,1,0.5,0,0,0.3,,56.3,138,22,2015,1
1,1/30/2015 19:24:35,1/30/2015 20:06:27,1,19.9,1,N,2,54.5,1,0.5,0,0,0.3,,56.3,132,33,2015,1
2,1/12/2015 7:39:44,1/12/2015 8:48:59,1,15.82,1,N,1,54.5,0,0.5,10.9,0,0.3,,66.2,132,80,2015,1
2,1/11/2015 8:34:42,1/11/2015 9:10:07,5,19.03,1,N,1,54.5,0,0.5,10.9,0,0.3,,66.2,132,257,2015,1
1,1/20/2015 8:08:54,1/20/2015 9:21:31,1,15.3,1,N,1,54.5,0,0.5,5,0,0.3,,60.3,132,255,2015,1
1,1/20/2015 10:05:07,1/20/2015 10:23:39,1,13.9,3,N,1,54.5,0,0,14,15.25,0.3,,84.05,125,1,2015,1
1,1/16/2015 12:59:25,1/16/2015 12:59:41,2,18.9,5,N,1,54.5,0,0,10.95,0,0.3,,65.75,66,66,2015,1
2,1/1/2015 6:13:43,1/1/2015 6:41:14,1,20.6,1,N,1,54.5,0,0.5,0,5.33,0.3,,60.63,132,169,2015,1
2,1/20/2015 9:13:21,1/20/2015 9:54:18,1,19.4,1,N,2,54.5,0,0.5,0,5.33,0.3,,60.63,132,159,2015,1
2,1/1/2015 13:00:24,1/1/2015 13:38:58,2,18.9,1,N,2,54.5,0,0.5,0,5.33,0.3,,60.63,161,16,2015,1
2,1/5/2015 13:33:48,1/5/2015 14:16:05,1,18.6,1,N,2,54.5,0,0.5,0,5.33,0.3,,60.63,132,126,2015,1
2,1/1/2015 16:12:09,1/1/2015 16:34:54,2,13.42,3,N,2,54.5,0,0,0,11.75,0.3,,66.55,231,1,2015,1
2,1/29/2015 0:45:31,1/29/2015 1:14:41,5,20.58,1,N,1,54.5,0.5,0.5,13.95,0,0.3,,69.75,132,40,2015,1
1,1/20/2015 22:28:22,1/20/2015 23:31:07,2,15.8,1,N,1,54.5,0.5,0.5,13.95,0,0.3,,69.75,88,145,2015,1
2,1/24/2015 22:45:30,1/24/2015 23:10:21,1,20.59,1,N,1,54.5,0.5,0.5,13.95,0,0.3,,69.75,132,14,2015,1
1,1/3/2015 6:21:42,1/3/2015 6:47:38,1,20.7,1,N,1,54.5,0,0.5,11.05,0,0,,66.35,40,132,2015,1
2,1/16/2015 13:53:37,1/16/2015 14:20:26,1,13.19,3,N,1,54.5,0,0,5,16.45,0.3,,76.25,231,1,2015,1
1,1/19/2015 0:47:50,1/19/2015 1:22:38,1,20.1,1,N,2,54.5,0.5,0.5,0,5.33,0.3,,61.13,132,69,2015,1
2,1/13/2015 22:11:33,1/13/2015 22:45:16,1,19.98,1,N,1,54.5,0.5,0.5,13.75,0,0.3,,69.55,132,33,2015,1
2,1/9/2015 23:17:20,1/10/2015 0:23:36,2,14.82,1,N,1,54.5,0.5,0.5,13.75,0,0.3,,69.55,163,181,2015,1
2,1/3/2015 23:16:36,1/3/2015 23:52:30,1,20.12,1,N,1,54.5,0.5,0.5,13.75,0,0.3,,69.55,132,25,2015,1
1,1/22/2015 22:53:19,1/22/2015 23:35:25,2,19.1,1,N,1,54.5,0.5,0.5,11.15,0,0.3,,66.95,211,22,2015,1
1,1/2/2015 0:35:21,1/2/2015 1:14:40,1,19,1,N,1,54.5,0.5,0.5,11.15,0,0,,66.95,42,72,2015,1
1,1/30/2015 0:49:56,1/30/2015 1:34:30,3,18.7,1,N,1,54.5,0.5,0.5,11.15,0,0.3,,66.95,231,191,2015,1
1,1/2/2015 10:01:25,1/2/2015 10:24:42,1,11.4,1,N,1,32.2,0,0.5,6.75,5.33,0,,45.08,237,138,2015,1
1,1/2/2015 19:48:40,1/2/2015 20:06:03,1,11.9,1,N,1,32.2,1,0.5,6.8,0,0,,40.8,138,195,2015,1
1,1/1/2015 13:50:33,1/1/2015 14:18:13,2,10.8,1,N,1,32.2,0,0.5,11.49,5.33,0,,49.82,142,138,2015,1
1,1/1/2015 12:37:19,1/1/2015 13:03:54,2,10.8,1,N,1,32.2,0,0.5,7.66,5.33,0,,45.99,43,138,2015,1
2,1/1/2015 17:28:20,1/1/2015 18:23:43,1,34.89,3,N,1,109,0,0,10,20.08,0.3,,139.38,132,1,2015,1
2,1/24/2015 13:48:01,1/24/2015 14:21:11,5,28.2,4,N,1,109,0,0.5,21.96,0,0.3,,131.76,132,265,2015,1
1,1/5/2015 20:22:28,1/5/2015 20:41:21,1,13.1,1,N,1,35.5,0.5,0.5,9.8,2.44,0.3,,49.04,246,200,2015,1
2,1/15/2015 20:37:43,1/15/2015 21:18:58,1,10.46,1,N,1,35.5,0.5,0.5,2,0,0.3,,38.8,256,42,2015,1
2,1/24/2015 22:43:13,1/24/2015 23:10:13,1,12.3,1,N,1,35.5,0.5,0.5,2,0,0.3,,38.8,90,182,2015,1
1,1/9/2015 20:39:06,1/9/2015 21:04:18,1,11.8,1,N,1,35.5,0.5,0.5,4,2.44,0.3,,43.24,68,220,2015,1
1,1/8/2015 10:26:16,1/8/2015 10:47:56,1,12.4,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,131,2015,1
2,1/9/2015 11:35:38,1/9/2015 12:05:24,2,12.11,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,231,2015,1
2,1/1/2015 17:09:42,1/1/2015 17:31:55,1,12.93,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,177,2015,1
1,1/29/2015 14:54:53,1/29/2015 15:23:18,1,12.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,170,183,2015,1
1,1/10/2015 19:14:50,1/10/2015 19:37:58,1,12.1,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,191,2015,1
2,1/19/2015 19:06:24,1/19/2015 19:31:51,1,13.12,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,228,2015,1
2,1/2/2015 9:52:30,1/2/2015 10:35:28,1,9.4,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,230,2015,1
1,1/27/2015 11:48:54,1/27/2015 12:17:54,1,12.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,230,14,2015,1
2,1/9/2015 13:36:24,1/9/2015 14:15:02,1,10.63,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,238,33,2015,1
2,1/16/2015 9:36:44,1/16/2015 10:04:18,1,12.07,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,140,133,2015,1
2,1/28/2015 15:14:13,1/28/2015 15:53:08,2,10.8,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,61,2015,1
1,1/20/2015 14:52:24,1/20/2015 15:42:39,1,8.7,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,144,116,2015,1
2,1/19/2015 18:32:08,1/19/2015 19:09:57,1,11.17,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,234,138,2015,1
2,1/1/2015 11:01:09,1/1/2015 11:23:26,1,12.66,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,237,26,2015,1
2,1/10/2015 13:44:47,1/10/2015 14:15:17,1,11.11,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,144,244,2015,1
2,1/1/2015 17:32:19,1/1/2015 18:01:48,5,11.73,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,132,61,2015,1
1,1/2/2015 6:17:58,1/2/2015 6:53:23,1,10.9,1,N,2,35.5,0,0.5,0,0,0,,36.3,132,83,2015,1
2,1/16/2015 15:16:03,1/16/2015 16:10:14,1,7.31,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,231,89,2015,1
2,1/10/2015 16:15:16,1/10/2015 16:48:39,6,10.82,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,231,244,2015,1
1,1/1/2015 7:35:09,1/1/2015 8:04:25,1,12.6,1,N,2,35.5,0,0.5,0,0,0,,36.3,107,242,2015,1
1,1/20/2015 10:49:47,1/20/2015 11:16:31,1,12.2,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,252,2015,1
1,1/28/2015 18:11:56,1/28/2015 18:50:15,3,10.9,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,225,2015,1
2,1/22/2015 12:42:40,1/22/2015 13:12:22,1,12.03,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,132,181,2015,1
2,1/25/2015 15:25:54,1/25/2015 16:07:02,5,9.96,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,141,138,2015,1
1,1/21/2015 8:23:38,1/21/2015 8:45:04,1,12.6,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,132,2015,1
2,1/3/2015 16:18:22,1/3/2015 16:51:28,1,11.91,1,N,2,35.5,0,0.5,0,0,0.3,,36.3,138,231,2015,1
1,1/4/2015 19:31:49,1/4/2015 20:14:02,1,9.6,1,N,2,35.5,0,0.5,0,0,0,,36.3,161,138,2015,1
2,1/2/2015 15:44:03,1/2/2015 16:15:14,1,12.22,1,N,1,35.5,0,0.5,0,0,0.3,,36.3,132,138,2015,1
